地区,区域,小区,室,厅,面积,价格,每室价格,每平米价格,中民距离,中民时间,中信距离,中信时间,,
罗湖,黄贝岭,金城华庭,1,1,39,3200,3200,82,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,金城华庭,1,1,39,3300,3300,84,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,环岛丽园,2,1,72,6000,3000,83,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,中山花园大厦,4,2,151,12000,3000,79,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,金城华庭,1,1,39,3300,3300,84,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,环岛丽园,2,1,72,6000,3000,83,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,中山花园大厦,4,2,151,12000,3000,79,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,朗钜御风庭,1,1,45,4200,4200,93,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,海丽大厦,3,1,102,7500,2500,73,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,新天地名居,1,1,39,4200,4200,107,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,中山花园大厦,2,2,86,5200,2600,60,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,碧波花园南区,4,2,153,6500,1625,42,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,海丽大厦,3,1,103,6500,2166,63,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,峰景台大厦,3,2,92,5500,1833,59,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,碧波花园北区,3,2,129,5500,1833,42,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,碧波花园北区,3,2,125,5500,1833,44,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,碧波花园南区,1,1,18,1400,1400,77,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,新天地名居,2,1,54,5500,2750,101,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,海珑华苑,1,1,60,4800,4800,80,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,金城华庭,2,1,50,6500,3250,130,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,海丽大厦,2,1,88,5800,2900,65,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,朗钜御风庭,1,1,49,4200,4200,85,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,集浩大厦,3,2,101,10000,3333,99,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,宁水花园,3,2,98,4000,1333,40,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,峰景台大厦,3,1,81,5200,1733,64,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,福德花园,1,1,38,3300,3300,86,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,景贝北小区,2,1,70,4500,2250,64,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,碧波花园北区,3,2,120,5300,1766,44,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,海珑华苑,3,1,89,8500,2833,95,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,宁水花园,3,1,98,5000,1666,51,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,新天地名居,2,1,54,5300,2650,98,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,碧波花园南区,4,1,153,6500,1625,42,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,集浩大厦,3,1,109,10900,3633,100,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,凤凰街58号大院,2,2,78,4600,2300,58,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,新天地名居,1,1,39,4330,4330,111,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,新天地名居,1,1,39,3800,3800,97,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,朗钜御风庭,1,1,39,4560,4560,116,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,集浩花园,4,1,10,2360,590,236,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,锦绣大厦,2,1,52,5850,2925,112,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,海富花园,3,1,86,5500,1833,63,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,金城华庭,2,1,55,5490,2745,99,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,文华花园,3,1,118,6500,2166,55,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,朗钜御风庭,1,1,45,5000,5000,111,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,新天地名居,1,1,39,4000,4000,102,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,新天地名居,1,1,39,3600,3600,92,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,碧中园,3,1,108,6800,2266,62,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,金城华庭,2,1,64,5500,2750,85,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,中山花园大厦,3,2,107,6000,2000,56,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,金城华庭,3,2,77,7000,2333,90,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,景贝南小区,3,1,95,4200,1400,44,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,金城华庭,1,1,35,4000,4000,114,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,海丽大厦,3,1,103,7000,2333,67,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,中山花园大厦,2,2,86,5500,2750,63,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,景贝南小区,3,2,97,5000,1666,51,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,景贝南小区,3,2,101,5000,1666,49,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,海珑华苑,1,1,41,3300,3300,80,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,朗钜御风庭,1,1,42,3800,3800,90,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,金城华庭,2,1,53,5200,2600,98,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,海丽大厦,2,1,87,6000,3000,68,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,凤凰印象,1,1,41,4300,4300,104,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,凤凰印象,2,1,72,6800,3400,94,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,集浩花园,4,2,113,6000,1500,53,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,金安大厦,2,1,88,5000,2500,56,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,湖滨新村,4,1,6,1430,357,238,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,环岛丽园,2,1,72,6200,3100,86,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,环岛丽园,2,1,72,6000,3000,83,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,中山花园大厦,3,1,84,1930,643,22,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,金城华庭,2,1,52,5850,2925,112,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,凤凰印象,1,1,41,5300,5300,129,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,湖滨新村,4,1,7,1560,390,222,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,碧波花园南区,5,2,155,8200,1640,52,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,湖滨新村,4,1,10,1760,440,176,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,宁水花园,3,2,98,5000,1666,51,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,凤凰印象,1,1,41,5200,5200,126,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,汇鑫花园,2,1,68,5800,2900,85,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,金城华庭,2,1,54,5500,2750,101,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,金城华庭,2,1,64,5800,2900,90,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,丹枫白露城东1号,2,2,96,8000,4000,83,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,新天地名居,1,1,39,3800,3800,97,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,华丽小区,9,2,550,90000,10000,163,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,金城华庭,1,1,39,4200,4200,107,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,文华花园,2,1,85,6500,3250,76,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,丹枫白露城东1号,1,0,55,4500,4500,81,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,金城华庭,1,1,39,3300,3300,84,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,金城华庭,1,1,39,3500,3500,89,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,新天地名居,1,1,39,4000,4000,102,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,宁水花园,3,2,98,5000,1666,51,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,丹枫白露城东1号,2,2,98,9000,4500,91,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,金城华庭,1,1,37,3700,3700,100,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,怡景花园,3,2,105,7000,2333,66,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,凤凰印象,1,1,42,5600,5600,133,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,朗钜御风庭,2,1,60,5200,2600,86,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,环岛丽园,2,2,72,5800,2900,80,4334,1749,9749,2006,29.15,33.43333333
罗湖,黄贝岭,新天地名居,1,1,40,5000,5000,125,4334,1749,9749,2006,29.15,33.43333333
罗湖,罗湖口岸,新银座华庭,3,1,77,7500,2500,97,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,铂金时代罗湖,1,1,42,4500,4500,107,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,双城世纪,1,1,33,4000,4000,121,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,汇泰大厦,2,1,59,6200,3100,105,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,华民大厦,2,1,65,5500,2750,84,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,汇泰大厦,1,0,33,3800,3800,115,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,铂金时代罗湖,2,1,61,5000,2500,81,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,汇泰大厦,1,0,33,3600,3600,109,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,铂金时代罗湖,2,1,67,5000,2500,74,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,1,1,40,4200,4200,105,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,1,49,3600,3600,73,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,2,1,49,6000,3000,122,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,2,1,50,6200,3100,124,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,双城世纪,1,0,33,3800,3800,115,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,3,1,49,6800,2266,138,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,汇泰大厦,1,1,40,4500,4500,112,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,2,1,48,4800,2400,100,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,2,1,49,7000,3500,142,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,港逸豪庭,2,1,88,5000,2500,56,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,3,1,105,1200,400,11,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,2,1,75,4500,2250,60,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,双城世纪,2,1,48,4800,2400,100,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,双城世纪,1,0,33,4000,4000,121,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,铂金时代罗湖,2,1,66,5800,2900,87,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,罗湖金岸大厦,2,2,62,5000,2500,80,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,2,1,67,6200,3100,92,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,广东省银行大厦,2,1,69,5500,2750,79,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,2,1,68,5800,2900,85,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,1,1,48,4600,4600,95,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,汇泰大厦,1,1,42,4600,4600,109,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,2,1,42,4200,2100,100,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,1,46,3800,3800,82,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,双城世纪,1,0,33,3800,3800,115,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,0,24,2500,2500,104,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,1,46,3600,3600,78,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,2,1,65,5500,2750,84,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,罗湖金岸大厦,2,1,67,5500,2750,82,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,2,1,84,5500,2750,65,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,双城世纪,2,1,69,5500,2750,79,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,1,49,3600,3600,73,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,1,43,3600,3600,83,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山大厦,1,0,108,9500,9500,87,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,德兴大厦,3,1,40,4800,1600,120,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山大厦,1,1,104,9000,9000,86,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,1,47,4000,4000,85,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,3,2,63,8100,2700,128,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,1,1,40,4200,4200,105,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,铂金时代罗湖,2,1,48,4300,2150,89,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,2,1,56,5300,2650,94,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,0,461,48405,48405,105,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,1,48,4000,4000,83,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,2,1,49,7000,3500,142,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,铂金时代罗湖,1,1,42,4200,4200,100,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,德兴大厦,2,1,45,4500,2250,100,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,铂金时代罗湖,2,1,62,4800,2400,77,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,罗湖金岸大厦,3,1,77,7500,2500,97,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,2,1,49,6400,3200,130,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,2,1,49,6300,3150,128,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,1,50,3600,3600,72,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,0,385,32725,32725,85,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,0,385,32725,32725,85,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,1,193,16405,16405,85,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山大厦,3,1,130,11100,3700,85,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,0,40,4400,4400,110,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,2,1,49,6500,3250,132,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,2,2,58,46200,23100,796,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,4,1,196,21560,5390,110,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,0,183,15555,15555,85,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,2,1,49,7500,3750,153,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,华民大厦,3,1,80,7000,2333,87,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,铂金时代罗湖,1,1,37,3600,3600,97,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,港逸豪庭,1,1,55,4790,4790,87,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,1,50,3800,3800,76,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,罗湖金岸大厦,2,2,58,7600,3800,131,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,怡都大厦,3,2,103,6800,2266,66,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,怡都大厦,2,1,70,5500,2750,78,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,汇泰大厦,1,0,33,3900,3900,118,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,1,45,3500,3500,77,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,0,20,1400,1400,70,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,罗湖金岸大厦,2,1,67,6000,3000,89,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,汇泰大厦,1,0,33,3500,3500,106,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,德兴大厦,3,1,50,3900,1300,78,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,边检一大院,3,2,122,8200,2733,67,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,汇泰大厦,1,1,40,4000,4000,100,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,汇泰大厦,1,1,42,4500,4500,107,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,汇泰大厦,1,1,40,4500,4500,112,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,汇泰大厦,1,1,42,4700,4700,111,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,2,2,49,6300,3150,128,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,港逸豪庭,2,1,56,4800,2400,85,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,3,1,62,8500,2833,137,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,汇泰大厦,1,0,33,3500,3500,106,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,2,1,66,5800,2900,87,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,2,1,49,6500,3250,132,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,1,1,53,4300,4300,81,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,罗湖金岸大厦,2,1,58,5000,2500,86,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,港逸豪庭,1,1,57,4700,4700,82,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山大厦,1,1,47,4200,4200,89,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,1,1,41,4500,4500,109,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,大中华汇展阁,1,1,73,5000,5000,68,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,2,1,49,7500,3750,153,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,1,1,45,4600,4600,102,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,2,1,46,4500,2250,97,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,2,1,50,4800,2400,96,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,双城世纪,1,0,32,3800,3800,118,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,罗湖金岸大厦,1,0,33,3400,3400,103,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,罗湖金岸大厦,1,2,40,3700,3700,92,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,2,1,49,6000,3000,122,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,罗湖金岸大厦,2,1,44,4000,2000,90,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,汇泰大厦,2,1,43,5500,2750,127,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,广东省银行大厦,2,1,69,5500,2750,79,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,汇泰大厦,1,1,42,4500,4500,107,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,德兴大厦,3,1,50,3900,1300,78,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山大厦,8,3,430,55900,6987,130,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,港逸豪庭,1,1,52,4500,4500,86,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,汇泰大厦,1,1,43,4500,4500,104,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,罗湖金岸大厦,2,1,67,5000,2500,74,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,1,1,40,4400,4400,110,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,1,0,30,3500,3500,116,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,汇泰大厦,1,0,33,3600,3600,109,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,罗湖金岸大厦,1,1,33,3800,3800,115,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,罗湖金岸大厦,1,1,33,3800,3800,115,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,2,1,58,5800,2900,100,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,缉敬大厦,1,0,45,14900,14900,331,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,双城世纪,2,2,72,6500,3250,90,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,2,1,49,7000,3500,142,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,边检一大院2期,3,2,98,7500,2500,76,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,2,1,49,7000,3500,142,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,1,1,36,4390,4390,121,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,汇泰大厦,2,1,100,25000,12500,250,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,庐山花园,1,1,44,3500,3500,79,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,边检一大院2期,3,1,98,8500,2833,86,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,罗湖金岸大厦,3,1,77,7000,2333,90,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,罗湖金岸大厦,1,1,33,4000,4000,121,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,港逸豪庭,1,1,55,4790,4790,87,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,新银座华庭,2,1,63,6800,3400,107,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,2,1,49,8500,4250,173,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,罗湖金岸大厦,3,1,87,7000,2333,80,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,罗湖金岸大厦,1,1,33,4390,4390,133,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,港逸豪庭,4,1,6,2160,540,360,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,德兴大厦,2,2,44,4500,2250,102,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,幸福万象,2,1,49,6000,3000,122,4208,1602,9511,2255,26.7,37.58333333
罗湖,罗湖口岸,德兴大厦,3,2,55,4280,1426,77,4208,1602,9511,2255,26.7,37.58333333
